country,location_name,year_month,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10
Albania,Tirana,2024-06,30.84333333333333,14.346666666666666,279.23333333333335,1012.9,0.05333333333333334,45.766666666666666,16.6,32.666666666666664,10.0,7.133333333333334,20.196666666666665,183.08666666666667,103.74,1.9400000000000002,0.8366666666666667,9.753333333333334,18.043333333333333
Albania,Tirana,2024-07,34.63793103448276,18.78965517241379,302.55172413793105,1010.2413793103449,0.1093103448275862,37.0,12.379310344827585,35.189655172413794,10.0,8.172413793103448,23.54137931034483,188.70344827586206,113.48275862068965,1.5206896551724138,1.3517241379310345,8.63103448275862,11.134482758620688
Albania,Tirana,2024-08,34.980645161290326,18.125806451612902,297.5806451612903,1010.5483870967741,0.02225806451612903,32.12903225806452,12.0,34.73548387096774,10.0,8.129032258064516,23.9741935483871,227.13870967741937,110.7258064516129,1.5161290322580645,0.9645161290322581,7.712903225806452,9.041935483870969
Albania,Tirana,2024-09,27.516666666666666,9.120000000000001,256.8666666666667,1013.0,0.3893333333333333,48.266666666666666,33.333333333333336,28.303333333333335,9.9,6.133333333333334,15.306666666666667,278.6,83.84333333333333,8.092833333333333,4.6005,11.735666666666667,15.872833333333334
Albania,Tirana,2024-10,21.835483870967742,6.135483870967741,244.58064516129033,1019.5483870967741,0.14161290322580644,56.806451612903224,26.161290322580644,22.612903225806452,9.680645161290323,3.1580645161290324,8.258064516129032,302.3854838709678,62.096774193548384,19.00725806451613,10.294354838709678,20.988548387096774,28.293064516129032
Albania,Tirana,2024-11,13.783333333333333,6.133333333333334,129.83333333333334,1020.8666666666667,0.08633333333333333,59.13333333333333,34.8,13.613333333333335,9.833333333333334,1.21,10.086666666666668,321.77666666666664,51.0,22.656333333333336,7.560333333333333,20.072499999999998,24.1795
Albania,Tirana,2024-12,11.741935483870968,6.77741935483871,129.67741935483872,1018.4193548387096,0.3132258064516129,62.58064516129032,40.87096774193548,11.380645161290323,9.47741935483871,1.1064516129032258,9.251612903225807,330.2548387096774,57.70967741935484,20.063548387096777,8.665161290322581,17.78983870967742,20.881129032258062
Albania,Tirana,2025-01,13.425806451612903,6.280645161290322,161.58064516129033,1021.1612903225806,0.10580645161290321,58.96774193548387,48.935483870967744,13.212903225806452,9.870967741935484,1.4161290322580644,7.709677419354839,322.9145161290323,63.774193548387096,18.971451612903227,7.8714516129032255,17.592903225806452,24.061935483870965
Albania,Tirana,2025-02,12.428571428571429,5.175,160.82142857142858,1023.6071428571429,0.02035714285714286,52.42857142857143,48.214285714285715,12.482142857142858,10.0,1.842857142857143,8.060714285714287,354.27500000000003,72.35714285714286,16.887857142857143,10.042857142857143,22.437857142857144,26.468214285714286
Albania,Tirana,2025-03,16.067741935483873,7.719354838709678,179.6451612903226,1016.4193548387096,0.2403225806451613,51.61290322580645,41.935483870967744,15.96774193548387,10.0,2.638709677419355,10.680645161290323,319.4532258064516,75.54838709677419,16.80516129032258,8.330967741935483,21.489838709677418,30.841290322580644
Albania,Tirana,2025-04,18.403333333333332,8.13,220.66666666666666,1015.3,0.14400000000000002,49.833333333333336,27.5,18.60666666666667,10.0,4.16,9.846666666666666,300.37833333333333,74.63333333333334,14.06,7.517166666666666,17.186500000000002,23.94516666666667
Albania,Tirana,2025-05,21.664516129032258,8.22258064516129,231.58064516129033,1013.9677419354839,0.21225806451612902,50.96774193548387,32.25806451612903,22.59032258064516,10.0,4.767741935483872,9.680645161290323,261.6258064516129,78.51612903225806,11.165645161290323,6.546612903225806,15.498225806451613,20.373870967741937
Albania,Tirana,2025-06,29.323333333333334,7.836666666666667,264.43333333333334,1016.4666666666667,0.0,38.36666666666667,2.5,29.076666666666664,10.0,6.5600000000000005,9.91,297.665,85.13333333333334,15.546166666666666,10.551166666666667,21.682000000000002,29.674
Albania,Tirana,2025-07,30.361290322580647,12.077419354838709,270.35483870967744,1011.4516129032259,0.014838709677419354,36.58064516129032,11.290322580645162,29.083870967741937,10.0,5.948387096774193,13.96774193548387,292.29999999999995,85.29032258064517,16.95435483870968,10.09741935483871,19.866612903225807,28.37661290322581
Albania,Tirana,2025-08,28.22258064516129,8.916129032258064,261.6774193548387,1013.4193548387096,0.00870967741935484,44.32258064516129,11.290322580645162,27.219354838709677,10.0,4.312903225806451,10.290322580645162,325.6,75.16129032258064,19.96209677419355,9.86467741935484,20.421612903225803,25.643387096774195
Albania,Tirana,2025-09,24.06153846153846,6.611538461538462,265.03846153846155,1016.8846153846154,0.02769230769230769,58.5,7.6923076923076925,24.78846153846154,10.0,2.8307692307692305,7.876923076923077,284.61538461538464,60.65384615384615,28.468653846153845,10.6375,19.823461538461537,26.68980769230769
Algeria,Algiers,2024-05,26.11764705882353,22.61764705882353,182.35294117647058,1013.3529411764706,0.0005882352941176471,45.705882352941174,26.470588235294116,27.83529411764706,10.0,6.0,28.741176470588236,233.75882352941176,113.93529411764706,10.952941176470588,3.3823529411764706,8.68235294117647,18.00588235294118
Algeria,Algiers,2024-06,27.89,23.71333333333333,149.7,1013.8,0.0,46.733333333333334,24.233333333333334,29.416666666666668,9.933333333333334,6.6,31.52,204.33333333333334,116.9,6.55,2.07,6.65,14.083333333333334
Algeria,Algiers,2024-07,30.29642857142857,16.84642857142857,123.42857142857143,1013.8928571428571,0.0,53.82142857142857,18.5,33.2,10.0,7.321428571428571,21.142857142857142,238.43214285714288,156.74285714285716,7.7749999999999995,3.0214285714285714,13.542857142857143,29.307142857142857
Algeria,Algiers,2024-08,31.483870967741936,17.580645161290324,173.7741935483871,1013.1612903225806,0.0,51.74193548387097,18.93548387096774,35.09032258064516,9.935483870967742,7.419354838709677,22.387096774193548,272.4193548387097,148.26774193548388,10.203225806451613,3.664516129032258,14.345161290322581,30.596774193548388
Algeria,Algiers,2024-09,28.43,15.01,175.6,1015.0333333333333,0.018333333333333333,50.63333333333333,29.133333333333333,30.913333333333334,9.933333333333334,6.533333333333333,19.866666666666667,305.93833333333333,76.68,25.53516666666667,11.253833333333334,19.2785,34.79383333333333
Algeria,Algiers,2024-10,23.76774193548387,10.425806451612903,192.41935483870967,1017.1290322580645,0.025161290322580646,62.12903225806452,40.41935483870968,24.612903225806452,9.64516129032258,2.8451612903225807,14.887096774193548,353.88709677419354,39.96774193548387,50.30806451612903,17.366129032258065,23.77548387096774,44.20903225806452
Algeria,Algiers,2024-11,19.44333333333333,9.496666666666666,181.86666666666667,1021.3666666666667,0.08566666666666665,66.3,28.7,19.52,8.966666666666667,0.9833333333333333,14.853333333333333,398.7366666666667,29.766666666666666,58.793,22.132166666666667,35.705000000000005,70.54050000000001
Algeria,Algiers,2024-12,14.748387096774193,10.332258064516129,214.29032258064515,1026.5483870967741,0.06032258064516129,61.58064516129032,36.29032258064516,14.59032258064516,9.67741935483871,1.3741935483870968,14.658064516129034,410.64032258064515,41.32258064516129,59.95193548387097,33.28209677419355,21.925483870967742,32.27951612903226
Algeria,Algiers,2025-01,15.019354838709678,13.22258064516129,190.8709677419355,1022.8064516129032,0.10032258064516128,63.03225806451613,39.774193548387096,14.53225806451613,9.709677419354838,1.493548387096774,19.051612903225806,390.40967741935486,48.516129032258064,53.93645161290323,28.43032258064516,17.927096774193547,29.289677419354838
Algeria,Algiers,2025-02,15.424999999999999,7.921428571428572,199.21428571428572,1023.0,0.05071428571428572,65.78571428571429,41.0,15.325000000000001,9.642857142857142,2.1964285714285716,11.485714285714286,445.9160714285714,43.642857142857146,63.5475,36.596964285714286,24.016964285714288,32.150357142857146
Algeria,Algiers,2025-03,17.616129032258065,15.070967741935483,205.03225806451613,1014.3870967741935,0.04193548387096774,60.96774193548387,50.0,17.580645161290324,9.870967741935484,2.1774193548387095,20.748387096774195,354.18548387096774,59.45161290322581,39.208064516129035,18.243387096774192,29.22403225806452,61.00225806451613
Algeria,Algiers,2025-04,19.7,11.743333333333334,172.8,1015.5333333333333,0.06666666666666667,59.13333333333333,27.9,19.883333333333333,9.933333333333334,2.9166666666666665,16.02,351.87,61.166666666666664,36.54983333333333,16.341666666666665,24.2535,43.98683333333334
Algeria,Algiers,2025-05,22.274193548387096,11.958064516129031,170.8709677419355,1016.4193548387096,0.09258064516129033,60.29032258064516,32.25806451612903,22.94193548387097,9.806451612903226,3.174193548387097,16.625806451612902,310.68064516129033,62.83870967741935,31.52758064516129,13.618387096774194,22.020967741935483,42.47838709677419
Algeria,Algiers,2025-06,28.503333333333334,10.463333333333333,132.4,1017.5333333333333,0.0,55.1,19.166666666666668,30.07,9.6,4.02,14.94,331.335,67.46666666666667,32.93,14.183333333333334,29.686333333333334,53.539
Algeria,Algiers,2025-07,29.34193548387097,12.261290322580644,112.64516129032258,1015.1612903225806,0.004193548387096774,55.806451612903224,21.741935483870968,32.145161290322584,10.0,3.2,16.061290322580646,314.85806451612905,67.0,30.990483870967743,11.285,22.080645161290324,43.53467741935484
Algeria,Algiers,2025-08,27.712903225806453,9.725806451612904,115.0,1015.0,0.0,55.225806451612904,13.709677419354838,28.912903225806453,9.64516129032258,2.2548387096774194,13.958064516129031,362.65967741935486,56.354838709677416,40.61645161290322,15.22967741935484,26.604193548387098,46.40516129032258
Algeria,Algiers,2025-09,24.634615384615383,9.503846153846153,155.92307692307693,1017.3461538461538,0.006923076923076922,69.61538461538461,32.57692307692308,26.407692307692308,9.346153846153847,1.323076923076923,13.107692307692307,326.7384615384616,48.84615384615385,41.47557692307692,15.461730769230769,25.83596153846154,48.932500000000005
Andorra,Andorra La Vella,2024-05,12.423529411764704,9.876470588235295,238.23529411764707,1013.0,0.3517647058823529,60.88235294117647,70.88235294117646,11.488235294117647,9.176470588235293,3.176470588235294,12.617647058823529,151.5705882352941,68.89999999999999,0.7411764705882353,0.1411764705882353,0.9294117647058823,1.211764705882353
Andorra,Andorra La Vella,2024-06,17.459999999999997,10.673333333333334,233.1,1014.8666666666667,0.18033333333333335,53.2,57.96666666666667,17.55666666666667,9.766666666666667,4.266666666666667,12.523333333333333,140.59,63.8,0.4266666666666667,0.19333333333333336,1.9966666666666666,4.98
Andorra,Andorra La Vella,2024-07,24.010344827586206,13.072413793103449,239.41379310344828,1016.2413793103449,0.11,37.44827586206897,29.655172413793103,23.79310344827586,10.0,6.0,15.26551724137931,148.82413793103447,63.893103448275866,0.20689655172413793,0.19310344827586207,3.237931034482759,7.575862068965517
Andorra,Andorra La Vella,2024-08,23.416129032258063,9.180645161290323,204.74193548387098,1016.2903225806451,0.13,42.16129032258065,43.45161290322581,23.496774193548386,9.870967741935484,5.516129032258065,11.006451612903225,171.58064516129033,69.35483870967742,0.42903225806451617,0.21290322580645163,3.664516129032258,5.309677419354839
Andorra,Andorra La Vella,2024-09,14.58,9.94,229.96666666666667,1015.6666666666666,0.311,55.03333333333333,46.3,14.076666666666666,9.8,3.9,11.72,213.325,65.55333333333333,0.6405,0.13166666666666668,3.607666666666667,5.529
Andorra,Andorra La Vella,2024-10,11.593548387096773,8.580645161290322,200.06451612903226,1017.3870967741935,0.0367741935483871,67.0,44.38709677419355,10.94516129032258,9.709677419354838,1.7645161290322582,10.358064516129033,185.53709677419354,59.16129032258065,0.7758064516129033,0.08951612903225806,5.108387096774194,11.708709677419355
Andorra,Andorra La Vella,2024-11,6.1433333333333335,6.846666666666667,157.0,1022.5,0.08700000000000001,74.63333333333334,35.96666666666667,4.866666666666666,8.866666666666667,0.6566666666666666,10.903333333333334,189.68666666666667,61.3,1.0791666666666666,0.12333333333333334,7.023833333333333,16.156666666666666
Andorra,Andorra La Vella,2024-12,2.9645161290322584,8.319354838709677,202.90322580645162,1025.3870967741937,0.06999999999999999,69.38709677419355,36.41935483870968,1.0451612903225806,9.387096774193548,0.9806451612903226,11.12258064516129,202.96290322580646,69.16129032258064,0.6743548387096775,0.20290322580645162,3.0196774193548386,6.2541935483870965
Andorra,Andorra La Vella,2025-01,2.035483870967742,8.025806451612903,178.93548387096774,1019.4193548387096,0.12032258064516128,66.48387096774194,41.0,-0.08709677419354846,9.193548387096774,0.9580645161290322,11.264516129032257,209.46774193548387,72.87096774193549,0.9309677419354839,0.38193548387096776,2.59,4.356451612903226
Andorra,Andorra La Vella,2025-02,4.128571428571428,6.710714285714286,173.67857142857142,1021.2142857142857,0.049999999999999996,67.60714285714286,47.107142857142854,2.682142857142857,8.928571428571429,1.5392857142857144,8.660714285714286,215.19464285714284,75.03571428571429,0.5351785714285715,0.3898214285714286,4.327678571428572,7.479285714285714
Andorra,Andorra La Vella,2025-03,1.1806451612903226,9.516129032258064,212.38709677419354,1013.8709677419355,0.20741935483870966,82.51612903225806,59.096774193548384,-1.5258064516129033,8.67741935483871,1.9516129032258065,15.441935483870967,219.81687096774195,73.3225806451613,4.143064516129033,0.24667741935483872,6.450096774193549,10.98183870967742
Andorra,Andorra La Vella,2025-04,7.21,8.566666666666666,234.63333333333333,1014.0333333333333,0.19899999999999998,63.7,51.2,5.6866666666666665,9.733333333333333,2.7866666666666666,12.22,196.9469,73.7,3.3686999999999996,0.26953333333333335,6.365466666666666,9.098166666666666
Andorra,Andorra La Vella,2025-05,11.038709677419355,7.558064516129032,260.7741935483871,1015.8709677419355,0.13129032258064516,54.87096774193548,47.54838709677419,10.203225806451613,9.741935483870968,3.512903225806452,11.870967741935484,178.33625806451613,74.93548387096774,2.451516129032258,0.18264516129032257,6.8225483870967745,12.137774193548388
Andorra,Andorra La Vella,2025-06,21.09333333333333,8.026666666666667,211.96666666666667,1020.3666666666667,0.046000000000000006,43.03333333333333,17.733333333333334,21.3,10.0,4.416666666666667,10.74,185.75996666666666,73.86666666666666,1.2300333333333335,0.2304,10.425366666666667,23.376833333333334
Andorra,Andorra La Vella,2025-07,19.07741935483871,7.658064516129032,239.83870967741936,1018.1612903225806,0.08612903225806451,50.41935483870968,33.67741935483871,19.187096774193545,10.0,3.629032258064516,8.94516129032258,194.78709677419354,68.54838709677419,0.7101612903225807,0.08951612903225806,6.624193548387097,10.061612903225807
Andorra,Andorra La Vella,2025-08,20.793548387096774,6.296774193548386,212.90322580645162,1018.8387096774194,0.06516129032258064,44.96774193548387,17.64516129032258,20.603225806451615,10.0,2.174193548387097,7.925806451612903,216.80806451612904,76.09677419354838,0.9369354838709678,0.19096774193548388,11.14774193548387,21.3108064516129
Andorra,Andorra La Vella,2025-09,14.25,7.519230769230769,212.92307692307693,1020.0769230769231,0.041923076923076924,63.5,33.96153846153846,13.911538461538461,10.0,1.176923076923077,9.01923076923077,181.9403846153846,60.42307692307692,1.0103846153846154,0.08538461538461538,4.881153846153846,8.332115384615385
Angola,Luanda,2024-05,29.08823529411765,19.594117647058823,266.29411764705884,1009.4705882352941,0.0,69.76470588235294,20.705882352941178,33.57647058823529,9.882352941176471,8.0,28.670588235294115,730.6,105.89999999999999,11.51764705882353,5.976470588235294,45.241176470588236,92.68823529411765
Angola,Luanda,2024-06,26.55,19.243333333333332,273.8333333333333,1011.0333333333333,0.0,68.33333333333333,22.566666666666666,28.80666666666667,9.833333333333334,7.566666666666666,28.676666666666666,598.94,112.90666666666667,8.333333333333334,5.706666666666666,38.61666666666667,90.45333333333333
Angola,Luanda,2024-07,24.475862068965515,15.827586206896552,279.0344827586207,1013.8965517241379,0.0,67.0,34.0,26.23448275862069,9.586206896551724,7.0344827586206895,24.410344827586208,1109.5551724137931,195.5896551724138,13.462068965517243,12.89655172413793,96.2448275862069,167.0793103448276
Angola,Luanda,2024-08,24.458064516129035,14.687096774193549,276.7741935483871,1013.5806451612904,0.0,67.83870967741936,36.096774193548384,26.5,9.67741935483871,7.0,24.9,1170.1967741935484,195.84193548387097,16.083870967741937,13.116129032258065,88.23870967741935,151.91935483870967
Angola,Luanda,2024-09,25.956666666666667,12.473333333333333,283.26666666666665,1013.4666666666667,0.0006666666666666666,68.03333333333333,67.9,28.313333333333333,9.9,6.966666666666667,19.63,619.3116666666666,104.51333333333334,6.068,7.1691666666666665,39.582,65.01466666666667
Angola,Luanda,2024-10,26.251612903225805,9.348387096774195,254.93548387096774,1013.6451612903226,0.00870967741935484,73.58064516129032,73.35483870967742,28.429032258064513,9.96774193548387,5.906451612903226,11.648387096774194,418.2790322580645,64.0,5.872258064516129,5.651451612903226,27.547096774193548,44.22096774193548
Angola,Luanda,2024-11,27.296666666666667,7.6033333333333335,228.5,1012.3333333333334,0.02866666666666667,76.1,71.36666666666666,30.66,9.466666666666667,5.28,10.53,427.10333333333335,66.2,6.666166666666667,6.906666666666666,23.901999999999997,36.001
Angola,Luanda,2024-12,27.758064516129032,9.529032258064515,223.32258064516128,1011.6451612903226,0.18483870967741936,76.96774193548387,57.41935483870968,31.603225806451615,9.580645161290322,6.554838709677419,12.980645161290322,484.64032258064515,89.45161290322581,5.418709677419354,5.8543548387096775,19.072903225806453,24.026129032258062
Angola,Luanda,2025-01,29.38064516129032,8.135483870967741,234.51612903225808,1011.2903225806451,0.05548387096774193,67.19354838709677,63.806451612903224,34.351612903225806,9.806451612903226,8.587096774193547,11.112903225806452,459.6354838709678,85.93548387096774,5.81258064516129,6.839032258064516,24.801935483870967,31.855806451612903
Angola,Luanda,2025-02,29.264285714285712,8.407142857142857,241.32142857142858,1010.6428571428571,0.06357142857142857,69.75,64.85714285714286,33.392857142857146,9.678571428571429,8.982142857142858,11.203571428571427,523.8142857142857,82.78571428571429,5.913392857142857,5.979464285714286,23.290178571428573,30.491964285714285
Angola,Luanda,2025-03,29.548387096774192,6.077419354838709,161.4516129032258,1011.1612903225806,0.0064516129032258064,69.41935483870968,63.32258064516129,34.65806451612904,9.806451612903226,7.445161290322581,9.254838709677419,502.60322580645163,69.80645161290323,9.297741935483872,6.58241935483871,22.026935483870968,28.501935483870966
Angola,Luanda,2025-04,28.626666666666665,7.923333333333333,158.96666666666667,1011.2333333333333,0.10300000000000001,73.93333333333334,67.5,33.63,9.833333333333334,5.533333333333333,10.743333333333334,544.27,74.56666666666666,11.087666666666667,7.3075,21.842333333333332,27.312166666666666
Angola,Luanda,2025-05,27.861290322580647,7.583870967741936,111.35483870967742,1012.9677419354839,0.04161290322580645,76.7741935483871,57.16129032258065,31.677419354838708,9.516129032258064,4.416129032258064,10.493548387096775,531.8451612903226,71.70967741935483,13.42741935483871,8.24741935483871,29.415,38.020483870967745
Angola,Luanda,2025-06,25.203333333333333,6.116666666666666,142.0,1015.0666666666667,0.0003333333333333333,75.26666666666667,59.1,27.203333333333333,8.863333333333333,3.2800000000000002,8.293333333333333,547.3533333333332,72.4,13.961333333333332,9.613833333333334,35.74816666666666,48.143166666666666
Angola,Luanda,2025-07,22.293548387096774,6.880645161290323,159.93548387096774,1017.3225806451613,0.0,74.80645161290323,76.48387096774194,23.725806451612904,8.190322580645162,2.1806451612903226,9.183870967741935,596.4758064516129,74.93548387096774,14.245000000000001,7.680483870967742,39.67354838709678,51.85967741935484
Angola,Luanda,2025-08,21.019354838709678,6.038709677419354,150.6451612903226,1016.8064516129032,0.0009677419354838711,79.38709677419355,71.45161290322581,21.396774193548385,8.387096774193548,1.6741935483870967,8.24516129032258,585.9725806451613,70.45161290322581,13.970483870967742,7.602903225806451,45.814354838709676,55.6133870967742
Angola,Luanda,2025-09,22.638461538461538,4.946153846153846,180.0,1015.5769230769231,0.003076923076923077,79.96153846153847,76.61538461538461,24.446153846153848,9.0,1.4961538461538462,7.973076923076923,639.8865384615384,63.69230769230769,9.022307692307693,5.969807692307692,35.67653846153846,42.564230769230775
Antigua and Barbuda,Saint John's,2024-05,29.41176470588235,16.241176470588233,100.0,1015.8235294117648,0.09764705882352942,72.82352941176471,47.05882352941177,34.67058823529412,9.411764705882353,6.0588235294117645,31.952941176470592,230.79999999999998,32.758823529411764,0.5117647058823529,0.6058823529411764,1.4411764705882353,5.617647058823529
Antigua and Barbuda,Saint John's,2024-06,29.92758620689655,16.368965517241378,106.10344827586206,1015.6551724137931,0.04206896551724138,72.34482758620689,46.310344827586206,36.02068965517241,10.0,5.482758620689655,34.04137931034483,-147.4655172413793,31.306896551724137,0.5482758620689655,0.5517241379310345,1.7172413793103447,6.26551724137931
Antigua and Barbuda,Saint John's,2024-07,28.675,21.657142857142855,93.5,1016.4285714285714,0.10714285714285714,76.85714285714286,47.17857142857143,33.221428571428575,9.964285714285714,6.107142857142857,40.839285714285715,177.79999999999998,34.07857142857143,0.5571428571428572,0.5107142857142858,2.439285714285714,8.785714285714286
Antigua and Barbuda,Saint John's,2024-08,28.774193548387096,20.03548387096774,95.16129032258064,1015.0967741935484,0.11645161290322582,76.41935483870968,50.03225806451613,33.50322580645161,9.935483870967742,6.064516129032258,39.12580645161291,190.8548387096774,34.012903225806454,0.7258064516129032,0.5516129032258065,1.8516129032258064,6.561290322580645
Antigua and Barbuda,Saint John's,2024-09,27.709999999999997,15.706666666666667,100.43333333333334,1012.3666666666667,0.123,81.46666666666667,39.166666666666664,31.506666666666668,10.0,5.233333333333333,30.11,221.3729,43.68666666666666,0.4620666666666667,0.9719333333333334,11.276766666666667,22.218766666666667
Antigua and Barbuda,Saint John's,2024-10,27.72258064516129,19.73548387096774,93.29032258064517,1011.8064516129032,0.08580645161290323,77.0,47.96774193548387,30.893548387096775,10.0,0.2903225806451613,27.69677419354839,193.61464516129033,40.483870967741936,0.3736129032258065,0.5195161290322581,18.293580645161292,38.5711935483871
Antigua and Barbuda,Saint John's,2024-11,26.389655172413793,19.282758620689656,115.65517241379311,1010.8965517241379,0.1503448275862069,83.82758620689656,46.86206896551724,29.141379310344828,9.96551724137931,0.0,27.382758620689657,247.07593103448278,53.275862068965516,0.5303793103448275,1.0356206896551723,13.448482758620688,22.0878275862069
Antigua and Barbuda,Saint John's,2024-12,25.606451612903225,26.02258064516129,82.96774193548387,1013.8709677419355,0.1706451612903226,76.7741935483871,55.064516129032256,27.780645161290323,10.0,0.0,37.20322580645161,219.6399677419355,72.06451612903226,0.2043548387096774,0.47877419354838713,16.15783870967742,24.549096774193547
