country,month,temperature_celsius,humidity,precip_mm,wind_kph,pressure_mb,uv_index
Egypt,2025-05,28.43548387096774,31.838709677419356,0.0,16.316129032258065,1013.2258064516129,8.061290322580644
Egypt,2025-06,29.103333333333335,43.333333333333336,0.0,12.733333333333333,1010.9333333333333,9.51
Egypt,2025-07,32.44193548387097,38.645161290322584,0.0,9.774193548387096,1007.9354838709677,8.687096774193549
Egypt,2025-08,31.03548387096774,45.806451612903224,0.0,12.55483870967742,1009.6451612903226,7.6
Egypt,2025-09,27.683333333333334,54.3,0.0,13.229999999999999,1012.5666666666667,5.58
Egypt,2025-10,25.3,57.0,0.0,14.4,1015.0,3.4
El Salvador,2024-05,26.764705882352942,85.88235294117646,0.049999999999999996,5.488235294117647,1013.5294117647059,6.352941176470588
El Salvador,2024-06,24.127586206896552,93.6896551724138,1.7241379310344827,6.210344827586207,1013.0344827586207,5.206896551724138
El Salvador,2024-07,23.039285714285715,95.57142857142857,0.05071428571428572,5.382142857142857,1012.4285714285714,5.214285714285714
El Salvador,2024-08,21.187096774193545,96.58064516129032,0.09387096774193548,4.296774193548386,1013.5483870967741,4.967741935483871
El Salvador,2024-09,23.57,98.36666666666666,0.13433333333333333,3.8233333333333333,1009.8333333333334,3.0
El Salvador,2024-10,20.916666666666668,96.33333333333333,0.24166666666666667,4.416666666666667,1011.5666666666667,0.3
El Salvador,2024-11,19.93448275862069,95.48275862068965,0.07172413793103448,4.710344827586207,1011.1034482758621,0.0
El Salvador,2024-12,19.274193548387096,91.38709677419355,0.0006451612903225806,6.374193548387097,1013.1935483870968,0.0
El Salvador,2025-01,23.52,77.2,0.0,5.816666666666666,1012.0,0.0
El Salvador,2025-02,24.428571428571427,81.53571428571429,0.0032142857142857142,5.132142857142857,1011.1428571428571,0.0
El Salvador,2025-03,25.038709677419355,80.25806451612904,0.008387096774193548,4.367741935483871,1010.7741935483871,0.0
El Salvador,2025-04,25.876666666666665,75.6,0.20433333333333334,4.836666666666667,1010.5333333333333,0.0
El Salvador,2025-05,25.913333333333334,89.4,0.17566666666666667,3.8400000000000003,1010.2,0.0
El Salvador,2025-06,24.09,94.8,0.4136666666666667,3.996666666666667,1011.4333333333333,0.0
El Salvador,2025-07,24.370967741935484,91.09677419354838,0.1938709677419355,4.719354838709678,1011.9677419354839,0.0
El Salvador,2025-08,24.812903225806455,91.74193548387096,0.5038709677419355,4.248387096774193,1012.1290322580645,0.0
El Salvador,2025-09,24.983333333333334,92.66666666666667,0.776,3.9766666666666666,1011.6,0.0
El Salvador,2025-10,25.3,100.0,2.1,3.6,1012.0,0.0
Equatorial Guinea,2024-05,30.076470588235296,82.82352941176471,0.06823529411764706,10.823529411764707,1010.7647058823529,6.176470588235294
Equatorial Guinea,2024-06,28.746666666666666,82.86666666666666,0.9133333333333334,11.303333333333335,1012.1,5.966666666666667
Equatorial Guinea,2024-07,26.486206896551725,87.86206896551724,0.5689655172413793,13.46206896551724,1014.1379310344828,5.689655172413793
Equatorial Guinea,2024-08,25.251612903225805,84.93548387096774,0.545483870967742,11.861290322580645,1014.258064516129,5.516129032258065
Equatorial Guinea,2024-09,26.883333333333333,87.5,0.2986666666666667,10.253333333333334,1014.2333333333333,5.833333333333333
Equatorial Guinea,2024-10,25.74516129032258,82.61290322580645,0.6583870967741936,7.196774193548387,1014.8387096774194,4.535483870967742
Equatorial Guinea,2024-11,27.403333333333332,78.83333333333333,0.18766666666666668,6.03,1012.9666666666667,4.696666666666667
Equatorial Guinea,2024-12,27.822580645161292,72.83870967741936,0.02935483870967742,7.506451612903225,1012.5806451612904,6.819354838709677
Equatorial Guinea,2025-01,28.687096774193545,72.41935483870968,0.023548387096774193,7.106451612903226,1012.8387096774194,6.161290322580645
Equatorial Guinea,2025-02,31.0,72.14285714285714,0.05678571428571429,6.389285714285714,1011.4285714285714,7.007142857142857
Equatorial Guinea,2025-03,29.361290322580647,77.7741935483871,0.1932258064516129,6.683870967741935,1012.1290322580645,5.712903225806452
Equatorial Guinea,2025-04,29.136666666666667,82.8,0.06933333333333333,4.966666666666667,1011.7333333333333,5.08
Equatorial Guinea,2025-05,28.703225806451613,87.16129032258064,0.18387096774193548,5.922580645161291,1013.8064516129032,3.6838709677419357
Equatorial Guinea,2025-06,27.563333333333333,87.66666666666667,0.39966666666666667,6.166666666666667,1015.2,3.716666666666667
Equatorial Guinea,2025-07,25.938709677419357,93.38709677419355,1.3229032258064515,8.764516129032257,1016.6774193548387,1.4774193548387096
Equatorial Guinea,2025-08,25.870967741935484,90.6774193548387,0.2309677419354839,8.961290322580645,1016.0,2.0903225806451613
Equatorial Guinea,2025-09,25.466666666666665,95.3,1.1026666666666667,9.08,1015.0666666666667,1.4833333333333334
Equatorial Guinea,2025-10,24.4,100.0,1.08,16.6,1015.0,0.1
Eritrea,2024-05,23.341176470588238,37.411764705882355,0.05176470588235295,15.617647058823529,1012.0,5.588235294117647
Eritrea,2024-06,25.8,29.633333333333333,0.099,18.11,1009.7666666666667,6.5
Eritrea,2024-07,22.63103448275862,49.827586206896555,0.49689655172413794,12.482758620689655,1010.4137931034483,5.172413793103448
Eritrea,2024-08,20.312903225806455,63.83870967741935,0.7787096774193548,11.077419354838709,1011.6129032258065,4.548387096774194
Eritrea,2024-09,23.816666666666666,37.7,0.08533333333333333,17.59,1011.8666666666667,5.833333333333333
Eritrea,2024-10,22.12258064516129,40.32258064516129,0.14580645161290323,16.406451612903226,1013.8064516129032,9.038709677419355
Eritrea,2024-11,19.736666666666668,61.4,0.089,8.243333333333334,1015.5,7.71
Eritrea,2024-12,17.700000000000003,53.12903225806452,0.005161290322580645,7.638709677419355,1015.5806451612904,7.712903225806452
Eritrea,2025-01,18.306451612903224,45.0,0.005483870967741936,6.97741935483871,1014.4516129032259,8.3
Eritrea,2025-02,19.482142857142858,49.035714285714285,0.04392857142857143,7.685714285714285,1013.6071428571429,9.785714285714286
Eritrea,2025-03,21.229032258064517,40.774193548387096,0.06161290322580645,5.838709677419355,1013.0645161290323,12.306451612903226
Eritrea,2025-04,22.90666666666667,35.03333333333333,0.006333333333333333,11.806666666666667,1012.6,13.56
Eritrea,2025-05,23.970967741935485,30.225806451612904,0.027741935483870966,13.038709677419355,1013.1290322580645,12.187096774193549
Eritrea,2025-06,25.64333333333333,19.333333333333332,0.004333333333333333,15.506666666666666,1012.8,11.270000000000001
Eritrea,2025-07,22.629032258064516,44.87096774193548,0.15096774193548387,9.125806451612902,1013.4193548387096,10.693548387096774
Eritrea,2025-08,20.95483870967742,57.96774193548387,0.25548387096774194,9.896774193548387,1013.1935483870968,7.483870967741935
Eritrea,2025-09,23.17,40.86666666666667,0.036333333333333336,13.276666666666667,1014.1,8.616666666666667
Eritrea,2025-10,25.7,27.0,0.0,10.8,1014.0,6.2
Estonia,2024-05,21.529411764705884,43.1764705882353,0.1252941176470588,16.805882352941175,1019.8823529411765,4.352941176470588
Estonia,2024-06,19.366666666666667,57.03333333333333,0.05,17.233333333333334,1011.1,4.433333333333334
Estonia,2024-07,20.785714285714285,64.5,0.22321428571428573,17.025,1010.9285714285714,4.714285714285714
Estonia,2024-08,20.80322580645161,64.25806451612904,0.1270967741935484,17.80322580645161,1012.0645161290323,5.096774193548387
Estonia,2024-09,18.720000000000002,65.86666666666666,0.092,14.763333333333332,1017.9666666666667,4.633333333333334
Estonia,2024-10,10.567741935483872,72.54838709677419,0.050967741935483875,20.77741935483871,1015.6451612903226,1.2967741935483872
Estonia,2024-11,5.0233333333333325,83.63333333333334,0.11066666666666666,24.383333333333333,1009.2666666666667,0.24000000000000002
Estonia,2024-12,2.0064516129032257,83.45161290322581,0.06999999999999999,23.238709677419354,1011.6129032258065,0.1032258064516129
Estonia,2025-01,1.335483870967742,85.93548387096774,0.16580645161290325,20.96451612903226,1006.7741935483871,0.1806451612903226
Estonia,2025-02,-1.457142857142857,79.35714285714286,0.011428571428571429,14.475,1026.392857142857,0.5
Estonia,2025-03,4.609677419354839,69.03225806451613,0.027741935483870966,18.58709677419355,1011.2903225806451,1.2645161290322582
Estonia,2025-04,7.666666666666667,63.46666666666667,0.09433333333333334,16.506666666666668,1015.2,2.0166666666666666
Estonia,2025-05,11.380645161290323,55.87096774193548,0.01838709677419355,16.81935483870968,1010.9677419354839,2.9645161290322584
Estonia,2025-06,15.996666666666666,64.86666666666666,0.197,18.613333333333333,1007.9,3.1199999999999997
Estonia,2025-07,21.780645161290323,68.83870967741936,0.17419354838709677,15.612903225806452,1010.1290322580645,3.7129032258064516
Estonia,2025-08,17.22258064516129,70.41935483870968,0.1593548387096774,15.112903225806452,1010.1612903225806,2.416129032258065
Estonia,2025-09,14.943333333333333,80.83333333333333,0.113,17.48,1018.6333333333333,1.3333333333333333
Estonia,2025-10,9.4,76.0,0.0,7.9,1038.0,0.2
Estonie,2024-07,23.3,61.0,0.0,16.9,1012.0,6.0
Ethiopia,2024-05,24.41764705882353,38.35294117647059,0.03352941176470588,18.476470588235294,1020.1764705882352,5.882352941176471
Ethiopia,2024-06,22.26206896551724,48.51724137931034,0.5406896551724137,23.06551724137931,1018.8275862068965,5.344827586206897
Ethiopia,2024-07,19.42142857142857,66.53571428571429,0.8496428571428571,9.107142857142858,1016.6071428571429,4.25
Ethiopia,2024-08,18.5258064516129,73.74193548387096,1.0206451612903227,10.90967741935484,1018.7741935483871,3.967741935483871
Ethiopia,2024-09,20.57,60.36666666666667,0.7213333333333334,12.4,1023.5,4.266666666666667
Ethiopia,2024-10,19.661290322580644,59.67741935483871,0.2854838709677419,10.774193548387096,1019.8064516129032,9.358064516129033
Ethiopia,2024-11,19.526666666666664,45.833333333333336,0.058,10.51,1022.8666666666667,9.79
Ethiopia,2024-12,21.403225806451612,28.161290322580644,0.0,12.425806451612903,1019.1935483870968,10.419354838709678
Ethiopia,2025-01,21.20967741935484,33.45161290322581,0.001935483870967742,12.770967741935483,1022.1935483870968,10.587096774193547
Ethiopia,2025-02,23.042857142857144,28.5,0.0,15.553571428571429,1022.9642857142857,13.228571428571428
Ethiopia,2025-03,22.174193548387095,42.903225806451616,0.0732258064516129,13.03225806451613,1023.1935483870968,12.906451612903227
Ethiopia,2025-04,23.0,34.0,0.022333333333333334,10.253333333333334,1024.1666666666667,12.806666666666667
Ethiopia,2025-05,21.838709677419356,48.16129032258065,0.060000000000000005,9.361290322580645,1024.3225806451612,11.241935483870968
Ethiopia,2025-06,20.596666666666668,56.0,0.024,9.406666666666666,1025.7333333333333,10.973333333333333
Ethiopia,2025-07,17.94516129032258,71.3225806451613,0.5896774193548387,6.316129032258065,1026.1935483870968,8.864516129032259
Ethiopia,2025-08,16.64516129032258,77.58064516129032,0.5929032258064516,6.132258064516129,1026.0967741935483,8.387096774193548
Ethiopia,2025-09,18.029999999999998,71.63333333333334,0.36833333333333335,6.816666666666666,1025.3333333333333,10.25
Ethiopia,2025-10,20.1,56.0,0.04,3.6,1027.0,8.3
Fiji Islands,2024-05,24.0,97.8125,0.179375,16.1,1012.5625,1.0
Fiji Islands,2024-06,22.573333333333334,93.3,0.155,7.053333333333333,1014.9666666666667,1.0
Fiji Islands,2024-07,22.63448275862069,85.82758620689656,0.10172413793103448,11.279310344827588,1014.7931034482758,1.0
Fiji Islands,2024-08,21.625806451612902,85.19354838709677,1.040967741935484,11.106451612903227,1017.1290322580645,1.0
Fiji Islands,2024-09,22.74516129032258,91.12903225806451,0.1503225806451613,10.687096774193549,1015.2258064516129,1.0
Fiji Islands,2024-10,23.725806451612904,92.48387096774194,0.36096774193548387,11.496774193548386,1013.741935483871,0.2903225806451613
Fiji Islands,2024-11,24.833333333333332,92.86666666666666,0.30866666666666664,12.906666666666666,1012.7666666666667,0.03333333333333333
Fiji Islands,2024-12,25.306451612903224,93.51612903225806,0.08290322580645162,9.32258064516129,1010.0645161290323,0.0
Fiji Islands,2025-01,25.493548387096773,95.29032258064517,0.6296774193548387,9.035483870967742,1009.7096774193549,0.03225806451612903
Fiji Islands,2025-02,26.092857142857145,95.0,0.41964285714285715,9.674999999999999,1008.9285714285714,0.0
Fiji Islands,2025-03,25.73225806451613,95.09677419354838,0.45612903225806456,9.287096774193548,1011.0967741935484,0.0
Fiji Islands,2025-04,25.723333333333336,96.33333333333333,0.6579999999999999,9.796666666666665,1011.2,0.0
Fiji Islands,2025-05,24.870967741935484,91.3225806451613,0.22451612903225807,14.825806451612904,1012.6129032258065,0.0
Fiji Islands,2025-06,23.75,88.8,0.15933333333333335,15.166666666666666,1014.4333333333333,0.0
Fiji Islands,2025-07,23.041935483870965,87.41935483870968,0.056129032258064517,13.993548387096775,1014.1935483870968,0.0
Fiji Islands,2025-08,23.519354838709678,86.93548387096774,0.13032258064516128,12.761290322580646,1014.0,0.0
Fiji Islands,2025-09,23.116666666666667,80.1,0.05633333333333333,15.803333333333335,1015.6,0.0
Fiji Islands,2025-10,21.0,83.0,0.04,13.7,1017.0,0.0
Finland,2024-05,22.764705882352942,37.529411764705884,0.03294117647058824,17.458823529411767,1019.9411764705883,5.0588235294117645
Finland,2024-06,20.45,53.0,0.018000000000000002,20.836666666666666,1010.0666666666667,4.7
Finland,2024-07,21.158620689655173,64.34482758620689,0.15137931034482757,17.251724137931035,1010.448275862069,4.931034482758621
Finland,2024-08,21.125806451612902,61.38709677419355,0.0735483870967742,16.55483870967742,1011.258064516129,4.903225806451613
Finland,2024-09,17.64,70.2,0.13033333333333333,15.45,1018.0,4.6
Finland,2024-10,10.025806451612903,78.29032258064517,0.06225806451612903,18.822580645161292,1014.9677419354839,1.2935483870967743
Finland,2024-11,4.09,87.1,0.09766666666666667,21.546666666666667,1007.9333333333333,0.24666666666666667
Finland,2024-12,0.9419354838709677,88.70967741935483,0.10935483870967742,20.38064516129032,1010.6451612903226,0.0967741935483871
Finland,2025-01,-0.08709677419354832,89.6774193548387,0.18774193548387097,19.016129032258064,1006.0967741935484,0.1774193548387097
Finland,2025-02,-2.039285714285714,85.42857142857143,0.007857142857142858,14.785714285714286,1026.142857142857,0.4321428571428571
Finland,2025-03,4.129032258064516,68.48387096774194,0.0035483870967741938,17.05483870967742,1010.3225806451613,1.2999999999999998
Finland,2025-04,7.676666666666667,59.46666666666667,0.05466666666666666,15.883333333333333,1014.9333333333333,1.88
Finland,2025-05,12.141935483870967,52.225806451612904,0.01129032258064516,14.761290322580646,1010.516129032258,2.7870967741935484
Finland,2025-06,16.09,66.03333333333333,0.3313333333333333,17.583333333333332,1007.2666666666667,2.8400000000000003
